energy,cn_ratio,Col3_11,Col3_12,Col3_13,Col3_21,Col3_22,Col3_23,Col3_31,Col3_32,Col3_33,top,mid,btm
-662.5860881739154,-0.6975043305318535,0.31976744186046513,0.36046511627906974,0.31976744186046513,0.3473389355742297,0.35294117647058826,0.29971988795518206,0.31339031339031337,0.30484330484330485,0.3817663817663818,0.2777777777777778,0.3055555555555556,0.4166666666666667
-676.9589098059688,-0.693118650565459,0.2996941896024465,0.3669724770642202,0.3333333333333333,0.35502958579881655,0.3254437869822485,0.31952662721893493,0.36454849498327757,0.3612040133779264,0.27424749163879597,0.2777777777777778,0.3055555555555556,0.4166666666666667
-668.9188662519633,-0.6974569214015758,0.3058823529411765,0.3764705882352941,0.3176470588235294,0.34877384196185285,0.33242506811989103,0.3188010899182561,0.32432432432432434,0.35135135135135137,0.32432432432432434,0.3611111111111111,0.4166666666666667,0.2222222222222222
-679.8197724875364,-0.6953164880040837,0.24281150159744408,0.3993610223642173,0.35782747603833864,0.352112676056338,0.3211267605633803,0.3267605633802817,0.3708609271523179,0.3841059602649007,0.24503311258278146,0.3055555555555556,0.4166666666666667,0.2777777777777778
-662.051257080923,-0.6993015954379446,0.3352272727272727,0.32670454545454547,0.3380681818181818,0.3203342618384401,0.3398328690807799,0.3398328690807799,0.33147632311977715,0.3398328690807799,0.3286908077994429,0.4444444444444444,0.3333333333333333,0.2222222222222222
-666.0953718169513,-0.6971659399846115,0.32954545454545453,0.3778409090909091,0.29261363636363635,0.36141304347826086,0.33152173913043476,0.3070652173913043,0.3083832335329341,0.3383233532934132,0.3532934131736527,0.2777777777777778,0.4166666666666667,0.3055555555555556
-659.0029661429602,-0.6989750160153747,0.31486880466472306,0.3294460641399417,0.3556851311953353,0.32471264367816094,0.3218390804597701,0.35344827586206895,0.33424657534246577,0.336986301369863,0.3287671232876712,0.3888888888888889,0.2222222222222222,0.3888888888888889
-680.7699308766282,-0.6945366351799848,0.3231707317073171,0.36890243902439024,0.3079268292682927,0.34277620396600567,0.34560906515580736,0.311614730878187,0.3470790378006873,0.37800687285223367,0.27491408934707906,0.25,0.3611111111111111,0.3888888888888889
-665.8151808826008,-0.6972629959617973,0.30357142857142855,0.35119047619047616,0.34523809523809523,0.3277777777777778,0.3611111111111111,0.3111111111111111,0.3473053892215569,0.33532934131736525,0.31736526946107785,0.3055555555555556,0.3611111111111111,0.3333333333333333
-683.7898926045648,-0.6909345913553487,0.2913907284768212,0.38079470198675497,0.32781456953642385,0.3392330383480826,0.3893805309734513,0.2713864306784661,0.3574007220216607,0.33212996389891697,0.3104693140794224,0.3888888888888889,0.4444444444444444,0.16666666666666666
-668.0898760929088,-0.6971212412643457,0.2947976878612717,0.3670520231213873,0.33815028901734107,0.349862258953168,0.3415977961432507,0.3085399449035813,0.3577981651376147,0.3425076452599388,0.2996941896024465,0.25,0.3888888888888889,0.3611111111111111
-678.6499920103721,-0.6919790869676103,0.2692307692307692,0.3942307692307692,0.33653846153846156,0.36283185840707965,0.3303834808259587,0.30678466076696165,0.3583617747440273,0.35494880546075086,0.28668941979522183,0.3611111111111111,0.3611111111111111,0.2777777777777778
-675.2519999940137,-0.6940026825062272,0.3057324840764331,0.3885350318471338,0.3057324840764331,0.3609467455621302,0.28402366863905326,0.35502958579881655,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3333333333333333,0.2777777777777778,0.3888888888888889
-661.1901111504957,-0.6978698832285385,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33707865168539325,0.29775280898876405,0.3651685393258427,0.3448275862068966,0.3735632183908046,0.28160919540229884,0.4444444444444444,0.3055555555555556,0.25
-677.8277891479471,-0.6937252901415635,0.27439024390243905,0.3902439024390244,0.3353658536585366,0.3890577507598784,0.2735562310030395,0.3373860182370821,0.3654485049833887,0.3687707641196013,0.26578073089701,0.3888888888888889,0.3333333333333333,0.2777777777777778
-674.980066592945,-0.6956299840510367,0.3090909090909091,0.35454545454545455,0.33636363636363636,0.3577981651376147,0.3180428134556575,0.3241590214067278,0.36156351791530944,0.34527687296416937,0.2931596091205212,0.4444444444444444,0.25,0.3055555555555556
-665.0216368728024,-0.6967812259553732,0.332378223495702,0.32664756446991405,0.34097421203438394,0.32294617563739375,0.35127478753541075,0.32577903682719545,0.35,0.3382352941176471,0.31176470588235294,0.3055555555555556,0.3055555555555556,0.3888888888888889
-677.9753316777112,-0.6935885167464114,0.29936305732484075,0.3662420382165605,0.3343949044585987,0.34124629080118696,0.3264094955489614,0.3323442136498516,0.3442622950819672,0.36721311475409835,0.28852459016393445,0.4166666666666667,0.3055555555555556,0.2777777777777778
-677.0821621533487,-0.6942106605457792,0.30670926517571884,0.3514376996805112,0.34185303514376997,0.3353658536585366,0.3475609756097561,0.3170731707317073,0.3485342019543974,0.33876221498371334,0.3127035830618892,0.3055555555555556,0.25,0.4444444444444444
-658.6256172667888,-0.6988847583643123,0.36768802228412256,0.32590529247910865,0.3064066852367688,0.33620689655172414,0.3275862068965517,0.33620689655172414,0.30985915492957744,0.3295774647887324,0.36056338028169016,0.3333333333333333,0.2222222222222222,0.4444444444444444
-663.4765753307523,-0.6992312620115311,0.3785310734463277,0.3220338983050847,0.2994350282485876,0.32386363636363635,0.3352272727272727,0.3409090909090909,0.31547619047619047,0.35714285714285715,0.3273809523809524,0.3888888888888889,0.2777777777777778,0.3333333333333333
-718.9285859417945,-0.6696125520333013,0.3170731707317073,0.35060975609756095,0.3323170731707317,0.2860696517412935,0.35323383084577115,0.36069651741293535,0.30277777777777776,0.4027777777777778,0.29444444444444445,0.2702702702702703,0.358974358974359,0.375
-663.984938119997,-0.6989302414963807,0.3342776203966006,0.32294617563739375,0.34277620396600567,0.31754874651810583,0.3342618384401114,0.34818941504178275,0.34971098265895956,0.36127167630057805,0.28901734104046245,0.3333333333333333,0.3333333333333333,0.3333333333333333
-663.4580650707636,-0.6984289836486053,0.2774566473988439,0.35260115606936415,0.3699421965317919,0.3446327683615819,0.3559322033898305,0.2994350282485876,0.3657142857142857,0.3028571428571429,0.3314285714285714,0.25,0.3055555555555556,0.4444444444444444
-663.3993985612127,-0.6970805261469362,0.30952380952380953,0.3482142857142857,0.34226190476190477,0.32865168539325845,0.33707865168539325,0.3342696629213483,0.33236994219653176,0.3439306358381503,0.3236994219653179,0.2777777777777778,0.3055555555555556,0.4166666666666667
-677.7598812363553,-0.694888178913738,0.3086816720257235,0.3665594855305466,0.3247588424437299,0.31843575418994413,0.3743016759776536,0.30726256983240224,0.3333333333333333,0.36303630363036304,0.30363036303630364,0.2222222222222222,0.4444444444444444,0.3333333333333333
-678.5769955323354,-0.6947596582940201,0.29906542056074764,0.37694704049844235,0.32398753894080995,0.3548387096774194,0.3284457478005865,0.31671554252199413,0.36879432624113473,0.3829787234042553,0.24822695035460993,0.4444444444444444,0.3055555555555556,0.25
-657.770840792915,-0.7000832746140543,0.3485714285714286,0.33714285714285713,0.3142857142857143,0.3333333333333333,0.3220338983050847,0.3446327683615819,0.3021978021978022,0.33516483516483514,0.3626373626373626,0.5,0.2777777777777778,0.2222222222222222
-661.4517413259699,-0.6998078155028828,0.3235294117647059,0.3352941176470588,0.3411764705882353,0.31666666666666665,0.34444444444444444,0.3388888888888889,0.3240223463687151,0.3407821229050279,0.33519553072625696,0.25,0.3611111111111111,0.3888888888888889
-683.3107508959924,-0.6912439459597247,0.32653061224489793,0.35714285714285715,0.3163265306122449,0.3025936599423631,0.3919308357348703,0.30547550432276654,0.34572490706319703,0.3940520446096654,0.26022304832713755,0.25,0.4444444444444444,0.3055555555555556
-677.3233760576172,-0.693310331608204,0.3446153846153846,0.3507692307692308,0.3046153846153846,0.336283185840708,0.3421828908554572,0.3215339233038348,0.33221476510067116,0.36577181208053694,0.30201342281879195,0.3888888888888889,0.3333333333333333,0.2777777777777778
-669.6425942031169,-0.6979814162127523,0.27011494252873564,0.39655172413793105,0.3333333333333333,0.38016528925619836,0.325068870523416,0.29476584022038566,0.3504531722054381,0.32326283987915405,0.32628398791540786,0.2777777777777778,0.3888888888888889,0.3333333333333333
-681.1735683554858,-0.6955189582535427,0.3057324840764331,0.3821656050955414,0.31210191082802546,0.3287671232876712,0.38904109589041097,0.2821917808219178,0.34385964912280703,0.36140350877192984,0.29473684210526313,0.25,0.5277777777777778,0.2222222222222222
-664.7022415737267,-0.6980201191772922,0.3211267605633803,0.3211267605633803,0.35774647887323946,0.31932773109243695,0.3585434173669468,0.32212885154061627,0.3713450292397661,0.3362573099415205,0.29239766081871343,0.4166666666666667,0.3055555555555556,0.2777777777777778
-666.2081976350696,-0.698436097936162,0.32748538011695905,0.34210526315789475,0.3304093567251462,0.32320441988950277,0.2983425414364641,0.3784530386740331,0.32285714285714284,0.3914285714285714,0.2857142857142857,0.3055555555555556,0.3611111111111111,0.3333333333333333
-678.7477740308469,-0.6937811262929383,0.2902208201892745,0.3722397476340694,0.33753943217665616,0.34202898550724636,0.3188405797101449,0.3391304347826087,0.3519736842105263,0.3848684210526316,0.2631578947368421,0.25,0.4444444444444444,0.3055555555555556
-676.7456439768179,-0.6953219733231222,0.3081761006289308,0.39622641509433965,0.29559748427672955,0.358974358974359,0.31339031339031337,0.32763532763532766,0.3102310231023102,0.3795379537953795,0.3102310231023102,0.3888888888888889,0.3611111111111111,0.25
-662.3429377030434,-0.6983029138648734,0.31044776119402984,0.3373134328358209,0.3522388059701492,0.32011331444759206,0.35694050991501414,0.32294617563739375,0.34502923976608185,0.3333333333333333,0.3216374269005848,0.3888888888888889,0.3055555555555556,0.3055555555555556
-666.3347542405579,-0.7007299270072993,0.3025210084033613,0.36694677871148457,0.33053221288515405,0.35792349726775957,0.28415300546448086,0.35792349726775957,0.3400576368876081,0.37752161383285304,0.2824207492795389,0.3055555555555556,0.3888888888888889,0.3055555555555556
-677.8419109518803,-0.6954774510429292,0.30153846153846153,0.38153846153846155,0.3169230769230769,0.36046511627906974,0.26744186046511625,0.37209302325581395,0.3311897106109325,0.4115755627009646,0.2572347266881029,0.2777777777777778,0.3888888888888889,0.3333333333333333
-661.5008388304049,-0.6966234433174989,0.2991202346041056,0.3548387096774194,0.3460410557184751,0.3389355742296919,0.3753501400560224,0.2857142857142857,0.3333333333333333,0.288135593220339,0.3785310734463277,0.3888888888888889,0.3333333333333333,0.2777777777777778
-668.9915513733204,-0.6995007680491551,0.34782608695652173,0.3565217391304348,0.2956521739130435,0.328,0.3253333333333333,0.3466666666666667,0.3090909090909091,0.3939393939393939,0.296969696969697,0.2777777777777778,0.5,0.2222222222222222
-676.580738738332,-0.6924648786717752,0.2953020134228188,0.37919463087248323,0.32550335570469796,0.3313782991202346,0.34017595307917886,0.3284457478005865,0.3265993265993266,0.3771043771043771,0.2962962962962963,0.3055555555555556,0.2777777777777778,0.4166666666666667
-674.5115002125889,-0.6952362731968624,0.3123123123123123,0.36036036036036034,0.32732732732732733,0.364741641337386,0.2796352583586626,0.3556231003039514,0.3471337579617834,0.37261146496815284,0.2802547770700637,0.3611111111111111,0.2222222222222222,0.4166666666666667
-662.4126156539954,-0.698816,0.31736526946107785,0.32934131736526945,0.3532934131736527,0.31339031339031337,0.37606837606837606,0.31054131054131057,0.3460410557184751,0.3196480938416422,0.3343108504398827,0.3611111111111111,0.2777777777777778,0.3611111111111111
-678.4488641485211,-0.6943292721821777,0.3241590214067278,0.363914373088685,0.3119266055045872,0.3617021276595745,0.3100303951367781,0.3282674772036474,0.3422818791946309,0.3624161073825503,0.2953020134228188,0.3055555555555556,0.3055555555555556,0.3888888888888889
-665.7373874934124,-0.699167200512492,0.34540389972144847,0.3286908077994429,0.32590529247910865,0.3232876712328767,0.3232876712328767,0.35342465753424657,0.34011627906976744,0.375,0.28488372093023256,0.3611111111111111,0.3888888888888889,0.25
-676.9262201876858,-0.6951352042447101,0.30625,0.39375,0.3,0.34710743801652894,0.3526170798898072,0.3002754820936639,0.31893687707641194,0.36212624584717606,0.31893687707641194,0.3611111111111111,0.4444444444444444,0.19444444444444445
-665.2501517498544,-0.6990595611285266,0.3615819209039548,0.327683615819209,0.3107344632768362,0.327683615819209,0.3107344632768362,0.3615819209039548,0.3235294117647059,0.3764705882352941,0.3,0.25,0.3055555555555556,0.4444444444444444
-664.2091615462535,-0.6963323929212619,0.2994350282485876,0.3192090395480226,0.3813559322033898,0.3294460641399417,0.3965014577259475,0.27405247813411077,0.40540540540540543,0.2822822822822823,0.3123123123123123,0.3055555555555556,0.2222222222222222,0.4722222222222222
-681.3008515654878,-0.6948201071701964,0.4174454828660436,0.34890965732087226,0.2336448598130841,0.3284457478005865,0.31671554252199413,0.3548387096774194,0.2533783783783784,0.40878378378378377,0.33783783783783783,0.3611111111111111,0.3611111111111111,0.2777777777777778
-678.219907420211,-0.6948006379585326,0.3488372093023256,0.34593023255813954,0.30523255813953487,0.34195402298850575,0.3505747126436782,0.3074712643678161,0.3547297297297297,0.3614864864864865,0.28378378378378377,0.2777777777777778,0.3333333333333333,0.3888888888888889
-664.8098253079012,-0.6991416858826544,0.31843575418994413,0.3575418994413408,0.3240223463687151,0.3646723646723647,0.27350427350427353,0.36182336182336183,0.34017595307917886,0.3724340175953079,0.2873900293255132,0.3888888888888889,0.3055555555555556,0.3055555555555556
-668.4720758527766,-0.6995647721454173,0.301994301994302,0.35327635327635326,0.34472934472934474,0.3315508021390374,0.3582887700534759,0.31016042780748665,0.3723076923076923,0.3569230769230769,0.27076923076923076,0.2777777777777778,0.4722222222222222,0.25
-662.5631593377988,-0.6987689151064376,0.3232876712328767,0.32602739726027397,0.3506849315068493,0.3361581920903955,0.327683615819209,0.3361581920903955,0.3626062322946176,0.3371104815864023,0.3002832861189802,0.3611111111111111,0.2777777777777778,0.3611111111111111
-666.7326334425088,-0.6986547085201794,0.35694050991501414,0.35410764872521244,0.28895184135977336,0.33692722371967654,0.37735849056603776,0.2857142857142857,0.3128834355828221,0.32515337423312884,0.3619631901840491,0.3611111111111111,0.4444444444444444,0.19444444444444445
-678.5929248873715,-0.6946959071783756,0.2926829268292683,0.3871951219512195,0.3201219512195122,0.37026239067055394,0.29737609329446063,0.3323615160349854,0.35353535353535354,0.3838383838383838,0.26262626262626265,0.3055555555555556,0.3333333333333333,0.3611111111111111
-679.8730106072586,-0.6930819212638553,0.3541666666666667,0.3159722222222222,0.3298611111111111,0.2692307692307692,0.41420118343195267,0.3165680473372781,0.3231292517006803,0.36394557823129253,0.3129251700680272,0.3055555555555556,0.3333333333333333,0.3611111111111111
-667.590606952587,-0.6966897613548885,0.3044776119402985,0.3761194029850746,0.3194029850746269,0.3423913043478261,0.33695652173913043,0.32065217391304346,0.3194029850746269,0.3522388059701492,0.3283582089552239,0.3333333333333333,0.4166666666666667,0.25
-679.4793488636784,-0.6939100522359537,0.38064516129032255,0.3193548387096774,0.3,0.2955223880597015,0.3880597014925373,0.3164179104477612,0.31313131313131315,0.3569023569023569,0.32996632996632996,0.25,0.3333333333333333,0.4166666666666667
-665.7855723758354,-0.6969463690017963,0.32294617563739375,0.3626062322946176,0.31444759206798867,0.3575418994413408,0.30726256983240224,0.33519553072625696,0.3217391304347826,0.34782608695652173,0.33043478260869563,0.3333333333333333,0.3333333333333333,0.3333333333333333
-666.9594328028215,-0.6994112376807885,0.32941176470588235,0.35294117647058826,0.3176470588235294,0.32697547683923706,0.3760217983651226,0.2970027247956403,0.3282674772036474,0.331306990881459,0.3404255319148936,0.3333333333333333,0.4166666666666667,0.25
-675.1113710905299,-0.6943273284783442,0.33727810650887574,0.3816568047337278,0.28106508875739644,0.3805309734513274,0.25958702064896755,0.35988200589970504,0.3054662379421222,0.39228295819935693,0.3022508038585209,0.4166666666666667,0.3055555555555556,0.2777777777777778
-660.816669283628,-0.699211487915892,0.32132963988919666,0.34349030470914127,0.33518005540166207,0.3563218390804598,0.27586206896551724,0.367816091954023,0.34870317002881845,0.3688760806916426,0.2824207492795389,0.3888888888888889,0.25,0.3611111111111111
-659.5673171027446,-0.6982885712454329,0.3163538873994638,0.34316353887399464,0.34048257372654156,0.38323353293413176,0.31137724550898205,0.30538922155688625,0.349862258953168,0.2809917355371901,0.3691460055096419,0.5555555555555556,0.1111111111111111,0.3333333333333333
-683.5703119895074,-0.6929980903882877,0.3010033444816054,0.35451505016722407,0.34448160535117056,0.3072463768115942,0.3826086956521739,0.3101449275362319,0.34563758389261745,0.35906040268456374,0.2953020134228188,0.4166666666666667,0.3888888888888889,0.19444444444444445
-680.0987382575674,-0.6931919785413208,0.3281733746130031,0.39009287925696595,0.28173374613003094,0.3652173913043478,0.336231884057971,0.2985507246376812,0.3181818181818182,0.36013986013986016,0.32167832167832167,0.19444444444444445,0.3888888888888889,0.4166666666666667
-666.3125171718971,-0.6969502407704655,0.3211267605633803,0.35774647887323946,0.3211267605633803,0.3527777777777778,0.32222222222222224,0.325,0.33827893175074186,0.34718100890207715,0.314540059347181,0.2222222222222222,0.3888888888888889,0.3888888888888889
-682.526447638617,-0.6911642743221691,0.30094043887147337,0.3949843260188088,0.30407523510971785,0.3673469387755102,0.3498542274052478,0.282798833819242,0.3619402985074627,0.3619402985074627,0.27611940298507465,0.2777777777777778,0.3333333333333333,0.3888888888888889
-662.9815009287844,-0.6999871844162502,0.32697547683923706,0.31607629427792916,0.3569482288828338,0.33048433048433046,0.31339031339031337,0.3561253561253561,0.3808139534883721,0.3633720930232558,0.2558139534883721,0.4722222222222222,0.2777777777777778,0.25
-666.9111492297675,-0.6983852364475202,0.2742857142857143,0.36857142857142855,0.35714285714285715,0.35054347826086957,0.30434782608695654,0.3451086956521739,0.36127167630057805,0.3670520231213873,0.27167630057803466,0.2777777777777778,0.4166666666666667,0.3055555555555556
-665.9561640657321,-0.6990129470580695,0.2785515320334262,0.37047353760445684,0.35097493036211697,0.3633879781420765,0.3224043715846995,0.31420765027322406,0.36950146627565983,0.33724340175953077,0.2932551319648094,0.3055555555555556,0.3888888888888889,0.3055555555555556
-662.1884485745783,-0.6987944081056817,0.37037037037037035,0.301994301994302,0.32763532763532766,0.2872628726287263,0.3956639566395664,0.3170731707317073,0.3362573099415205,0.34210526315789475,0.3216374269005848,0.4166666666666667,0.4166666666666667,0.16666666666666666
-679.4406008202781,-0.691885685123756,0.3057324840764331,0.3885350318471338,0.3057324840764331,0.3696969696969697,0.2909090909090909,0.3393939393939394,0.32432432432432434,0.3783783783783784,0.2972972972972973,0.3611111111111111,0.3055555555555556,0.3333333333333333
-661.7102108747297,-0.6975894345428901,0.414985590778098,0.27089337175792505,0.31412103746397696,0.2693409742120344,0.3839541547277937,0.3467048710601719,0.31871345029239767,0.3538011695906433,0.32748538011695905,0.3611111111111111,0.2777777777777778,0.3611111111111111
-663.4610811776352,-0.6982631545215664,0.3032069970845481,0.35276967930029157,0.34402332361516036,0.3370473537604457,0.3286908077994429,0.3342618384401114,0.33146067415730335,0.33707865168539325,0.33146067415730335,0.3055555555555556,0.3611111111111111,0.3333333333333333
-680.4117198212243,-0.6951810300866905,0.26490066225165565,0.4139072847682119,0.3211920529801324,0.35410764872521244,0.33994334277620397,0.3059490084985836,0.3333333333333333,0.3711340206185567,0.29553264604810997,0.3333333333333333,0.3888888888888889,0.2777777777777778
-679.3355878257896,-0.6900726392251816,0.38485804416403785,0.3280757097791798,0.2870662460567823,0.31419939577039274,0.36253776435045315,0.32326283987915405,0.3159722222222222,0.3715277777777778,0.3125,0.4444444444444444,0.25,0.3055555555555556
-661.1347408233346,-0.6991734478118793,0.34444444444444444,0.325,0.33055555555555555,0.3333333333333333,0.3418803418803419,0.3247863247863248,0.3469387755102041,0.3323615160349854,0.3206997084548105,0.3888888888888889,0.2777777777777778,0.3333333333333333
-663.9166968382171,-0.6975938402309914,0.3333333333333333,0.3138888888888889,0.3527777777777778,0.32285714285714284,0.35428571428571426,0.32285714285714284,0.3691860465116279,0.32848837209302323,0.3023255813953488,0.3333333333333333,0.2777777777777778,0.3888888888888889
-666.9680113091781,-0.6982388728786424,0.3063583815028902,0.34971098265895956,0.3439306358381503,0.3389355742296919,0.3025210084033613,0.3585434173669468,0.35311572700296734,0.3798219584569733,0.26706231454005935,0.3333333333333333,0.3611111111111111,0.3055555555555556
-663.9138872446455,-0.6986916367367881,0.32571428571428573,0.35428571428571426,0.32,0.33695652173913043,0.3532608695652174,0.30978260869565216,0.3218390804597701,0.3275862068965517,0.3505747126436782,0.25,0.4166666666666667,0.3333333333333333
-679.7669449830763,-0.6939465458952606,0.3609467455621302,0.34615384615384615,0.29289940828402367,0.34310850439882695,0.31671554252199413,0.34017595307917886,0.33559322033898303,0.39322033898305087,0.2711864406779661,0.3055555555555556,0.3333333333333333,0.3611111111111111
-676.3670388680135,-0.6936574783052578,0.3619631901840491,0.35276073619631904,0.2852760736196319,0.3314121037463977,0.33429394812680113,0.33429394812680113,0.3174061433447099,0.39590443686006827,0.28668941979522183,0.3888888888888889,0.3333333333333333,0.2777777777777778
-677.2034744944286,-0.6951615987760567,0.33766233766233766,0.36688311688311687,0.29545454545454547,0.3256484149855908,0.345821325648415,0.3285302593659942,0.29260450160771706,0.3665594855305466,0.3408360128617363,0.3333333333333333,0.3611111111111111,0.3055555555555556
-663.9325494390805,-0.6993782449842959,0.32492997198879553,0.35014005602240894,0.32492997198879553,0.34818941504178275,0.28969359331476324,0.362116991643454,0.3240223463687151,0.36312849162011174,0.3128491620111732,0.3055555555555556,0.3333333333333333,0.3611111111111111
-678.6598746597842,-0.6942764372572738,0.33116883116883117,0.35714285714285715,0.3116883116883117,0.3235294117647059,0.40588235294117647,0.27058823529411763,0.3356643356643357,0.32167832167832167,0.34265734265734266,0.25,0.3611111111111111,0.3888888888888889
-662.336992135324,-0.6973911928722518,0.39452054794520547,0.3095890410958904,0.2958904109589041,0.32848837209302323,0.3546511627906977,0.3168604651162791,0.32238805970149254,0.3253731343283582,0.3522388059701492,0.4722222222222222,0.2222222222222222,0.3055555555555556
-664.7335301903556,-0.6980128205128204,0.29916897506925205,0.3878116343490305,0.31301939058171746,0.3954802259887006,0.2937853107344633,0.3107344632768362,0.3313782991202346,0.3225806451612903,0.3460410557184751,0.3055555555555556,0.3055555555555556,0.3888888888888889
-673.3044854376881,-0.693702899476306,0.3047619047619048,0.34285714285714286,0.3523809523809524,0.3302752293577982,0.3119266055045872,0.3577981651376147,0.3557692307692308,0.375,0.2692307692307692,0.4444444444444444,0.25,0.3055555555555556
-674.7093808346046,-0.693702899476306,0.40752351097178685,0.3385579937304075,0.25391849529780564,0.33962264150943394,0.2893081761006289,0.3710691823899371,0.2709030100334448,0.39464882943143814,0.33444816053511706,0.4444444444444444,0.25,0.3055555555555556
-664.4001462500244,-0.6996158770806657,0.3211267605633803,0.36901408450704226,0.30985915492957744,0.36797752808988765,0.30337078651685395,0.32865168539325845,0.32448377581120946,0.34513274336283184,0.3303834808259587,0.3333333333333333,0.3055555555555556,0.3611111111111111
-667.4889611911868,-0.6977891701377764,0.30903790087463556,0.3848396501457726,0.30612244897959184,0.3728813559322034,0.3050847457627119,0.3220338983050847,0.31343283582089554,0.3402985074626866,0.34626865671641793,0.3611111111111111,0.3333333333333333,0.3055555555555556
-675.8829756308211,-0.6949553001277139,0.31545741324921134,0.3280757097791798,0.35646687697160884,0.30409356725146197,0.3742690058479532,0.3216374269005848,0.3754152823920266,0.3654485049833887,0.2591362126245847,0.3888888888888889,0.3333333333333333,0.2777777777777778
